"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         678,      -5.423284761,      -1.284336752,      -2.163224308,       3.293087549,               -32
          0,           0,         679,      -5.423554374,      -1.284340952,      -2.163192447,       3.293087318,               -32
          0,           0,         680,      -5.423550221,      -1.284330575,      -2.163309882,       3.293087538,               -32
          0,           0,         681,      -5.423508173,      -1.284319253,      -2.163323042,         3.2930875,               -32
          0,           0,         682,       -5.42363165,      -1.284315103,      -2.163286924,       3.293087339,               -32
          0,           0,         683,      -5.423559792,      -1.284296432,      -2.163340734,       3.293087636,               -32
          0,           0,         684,      -5.423615942,      -1.284289625,      -2.163306128,       3.293087466,               -32
          0,           0,         685,       -5.42360508,      -1.284276153,      -2.163335152,       3.293087465,               -32
          0,           0,         686,      -5.423702056,       -1.28417331,      -2.163269156,       3.293088633,               -32
          0,           0,         687,      -5.424167244,      -1.284125801,      -2.162987616,       3.293089077,               -32
          0,           0,         688,      -5.424444755,      -1.284156975,      -2.163047612,       3.293088491,               -32
          0,           0,         689,      -5.424557319,      -1.284153605,      -2.163099696,        3.29308832,               -32
          0,           0,         690,      -5.424563738,      -1.284145591,      -2.163130532,       3.293088414,               -32
          0,           0,         691,      -5.424645866,      -1.284150292,      -2.163168442,       3.293088105,               -32
          0,           0,         692,      -5.424652557,      -1.284144795,      -2.163182021,       3.293087992,               -32
          0,           0,         693,      -5.424644472,      -1.284133329,      -2.163161499,        3.29308821,               -32
          0,           0,         694,      -5.424642942,      -1.284136066,      -2.163205084,        3.29308794,               -32
          0,           0,         695,      -5.424621804,      -1.284128113,      -2.163214032,       3.293087882,               -32
          0,           0,         696,      -5.425763172,      -1.284175419,      -2.162667003,       3.293088126,               -32
          0,           0,         697,      -5.426638628,      -1.284218258,      -2.162782522,       3.293087216,               -32
          0,           0,         698,      -5.426884047,      -1.284236408,      -2.162769652,       3.293086964,               -32
          0,           0,         699,      -5.427183457,      -1.284243633,      -2.162607645,       3.293086672,               -32
          0,           0,         700,      -5.427157288,      -1.284240256,       -2.16271371,       3.293086866,               -32
